Date,Time,open,high,low,close,volume,spread
2024.04.23,00:00:00,1.06538,1.06605,1.06534,1.0656,3178,1
2024.04.23,04:00:00,1.0656,1.06949,1.06385,1.06796,5700,1
2024.04.23,08:00:00,1.06773,1.0683,1.06532,1.06746,7351,1
2024.04.23,12:00:00,1.06746,1.07112,1.066,1.06942,10943,1
2024.04.23,16:00:00,1.06946,1.07077,1.06922,1.07028,4835,1
2024.04.23,20:00:00,1.07028,1.07041,1.06991,1.07023,1394,1
2024.04.24,00:00:00,1.07024,1.07141,1.07002,1.07061,3866,1
2024.04.24,04:00:00,1.07062,1.07087,1.06848,1.0688,4400,1
2024.04.24,08:00:00,1.06881,1.06924,1.06807,1.0689,5341,1
2024.04.24,12:00:00,1.06891,1.07024,1.06779,1.06863,9248,1
2024.04.24,16:00:00,1.06862,1.07069,1.06832,1.07007,5405,1
2024.04.24,20:00:00,1.07007,1.07007,1.06884,1.06999,1557,1
2024.04.25,00:00:00,1.06999,1.07088,1.06969,1.07058,3195,1
2024.04.25,04:00:00,1.07058,1.07277,1.07052,1.07208,4662,1
2024.04.25,08:00:00,1.07208,1.07298,1.0717,1.07202,5392,1
2024.04.25,12:00:00,1.07202,1.07402,1.06784,1.07202,13092,1
2024.04.25,16:00:00,1.07203,1.07387,1.07149,1.07293,6846,1
2024.04.25,20:00:00,1.07291,1.07303,1.07229,1.07266,1618,1
2024.04.26,00:00:00,1.07266,1.07291,1.07185,1.0723,3413,1
2024.04.26,04:00:00,1.0723,1.07386,1.07211,1.07295,4998,1
2024.04.26,08:00:00,1.07294,1.07527,1.0715,1.07158,7575,1
2024.04.26,12:00:00,1.07158,1.07414,1.0674,1.06853,11664,1
2024.04.26,16:00:00,1.06856,1.0707,1.06838,1.06998,3991,1
2024.04.26,20:00:00,1.06994,1.07012,1.06904,1.06922,792,2
2024.04.28,20:00:00,1.0694,1.07069,1.06865,1.07069,1644,1
2024.04.29,00:00:00,1.07069,1.07199,1.07062,1.07162,3983,1
2024.04.29,04:00:00,1.07162,1.07337,1.07082,1.07177,9944,1
2024.04.29,08:00:00,1.07176,1.07271,1.06972,1.07142,8003,1
2024.04.29,12:00:00,1.07142,1.07236,1.06901,1.07166,8212,1
2024.04.29,16:00:00,1.07166,1.07295,1.0715,1.07212,6062,1
2024.04.29,20:00:00,1.07212,1.07227,1.07141,1.07147,1683,1
2024.04.30,00:00:00,1.07147,1.07178,1.07026,1.07053,3533,1
2024.04.30,04:00:00,1.07053,1.07097,1.069,1.07052,4940,1
2024.04.30,08:00:00,1.07051,1.07353,1.06931,1.07201,6500,1
2024.04.30,12:00:00,1.07201,1.07239,1.06831,1.06837,13178,1
2024.04.30,16:00:00,1.06836,1.06867,1.06717,1.06727,5974,1
2024.04.30,20:00:00,1.06722,1.06731,1.06625,1.06659,2440,1
2024.05.01,00:00:00,1.06661,1.06672,1.06558,1.06564,2419,1
2024.05.01,04:00:00,1.06564,1.06617,1.06494,1.06609,3401,1
2024.05.01,08:00:00,1.0661,1.06732,1.0661,1.06717,4495,1
2024.05.01,12:00:00,1.06717,1.06924,1.06716,1.06792,8844,1
2024.05.01,16:00:00,1.06792,1.07327,1.06706,1.06894,11553,1
2024.05.01,20:00:00,1.0689,1.07224,1.06865,1.07169,4183,1
2024.05.02,00:00:00,1.07169,1.07208,1.07069,1.07146,4018,1
2024.05.02,04:00:00,1.07146,1.07281,1.07122,1.07154,6231,1
2024.05.02,08:00:00,1.07154,1.07191,1.06954,1.07022,7442,1
2024.05.02,12:00:00,1.07024,1.07121,1.06742,1.07049,12120,1
2024.05.02,16:00:00,1.07053,1.07302,1.07018,1.0727,6261,1
2024.05.02,20:00:00,1.0727,1.0731,1.07192,1.07298,2008,1
2024.05.03,00:00:00,1.07302,1.07394,1.07244,1.07348,3581,1
2024.05.03,04:00:00,1.07348,1.07381,1.07244,1.07346,4682,1
2024.05.03,08:00:00,1.07344,1.07496,1.07324,1.07457,6062,1
2024.05.03,12:00:00,1.07453,1.0812,1.07437,1.0769,15656,1
2024.05.03,16:00:00,1.07691,1.07731,1.07591,1.07641,5242,1
2024.05.03,20:00:00,1.0764,1.07664,1.0761,1.07611,506,1
2024.05.05,20:00:00,1.0763,1.07646,1.07574,1.07583,1339,1
2024.05.06,00:00:00,1.07582,1.07715,1.07552,1.07647,4056,1
2024.05.06,04:00:00,1.07647,1.07695,1.07592,1.07615,4474,1
2024.05.06,08:00:00,1.07617,1.07761,1.07577,1.07725,5598,1
2024.05.06,12:00:00,1.07725,1.07908,1.07722,1.07786,6550,1
2024.05.06,16:00:00,1.07786,1.07788,1.07666,1.07673,3910,1
2024.05.06,20:00:00,1.07675,1.07703,1.07628,1.07671,1483,1
2024.05.07,00:00:00,1.07671,1.07767,1.07606,1.07686,4147,1
2024.05.07,04:00:00,1.07686,1.07695,1.07541,1.07647,5774,1
2024.05.07,08:00:00,1.07642,1.07703,1.07552,1.07666,5914,1
2024.05.07,12:00:00,1.07668,1.07874,1.0764,1.07664,8019,1
2024.05.07,16:00:00,1.07664,1.07742,1.07479,1.07564,5457,1
2024.05.07,20:00:00,1.07565,1.07565,1.07474,1.07497,1385,1
2024.05.08,00:00:00,1.07496,1.07541,1.07381,1.07411,3643,1
2024.05.08,04:00:00,1.07411,1.0749,1.07373,1.07386,4365,1
2024.05.08,08:00:00,1.0738,1.07538,1.0735,1.07461,5517,1
2024.05.08,12:00:00,1.07461,1.07574,1.07399,1.07547,7377,1
2024.05.08,16:00:00,1.07547,1.07549,1.0741,1.07452,3802,1
2024.05.08,20:00:00,1.07452,1.07501,1.07397,1.07467,1384,1
2024.05.09,00:00:00,1.07467,1.07514,1.07422,1.07475,3201,1
2024.05.09,04:00:00,1.07475,1.07503,1.07297,1.07346,3837,1
2024.05.09,08:00:00,1.07344,1.07384,1.07239,1.07272,6328,1
2024.05.09,12:00:00,1.07272,1.07816,1.0727,1.07703,9713,1
2024.05.09,16:00:00,1.07703,1.07843,1.07703,1.07823,4972,1
2024.05.09,20:00:00,1.07823,1.07855,1.07764,1.07816,1295,1
2024.05.10,00:00:00,1.07816,1.07825,1.07731,1.07759,3469,1
2024.05.10,04:00:00,1.07759,1.0784,1.07715,1.07811,5049,1
2024.05.10,08:00:00,1.07812,1.07866,1.07752,1.07793,6064,1
2024.05.10,12:00:00,1.07791,1.07901,1.07603,1.07722,9425,1
2024.05.10,16:00:00,1.07722,1.07793,1.07695,1.07719,4095,1
2024.05.10,20:00:00,1.07719,1.07719,1.0768,1.07694,419,3
2024.05.12,20:00:00,1.07686,1.07752,1.07648,1.07701,1276,1
2024.05.13,00:00:00,1.077,1.07731,1.07658,1.07715,3632,1
2024.05.13,04:00:00,1.07715,1.07798,1.07687,1.07756,4124,1
2024.05.13,08:00:00,1.07756,1.07944,1.07735,1.07893,5208,1
2024.05.13,12:00:00,1.07892,1.08068,1.07889,1.07953,7157,1
2024.05.13,16:00:00,1.07952,1.07989,1.07866,1.07889,3273,1
2024.05.13,20:00:00,1.07889,1.07935,1.07853,1.07919,1285,1
2024.05.14,00:00:00,1.07919,1.07922,1.07843,1.07875,2574,1
2024.05.14,04:00:00,1.07876,1.07893,1.07829,1.07872,3603,1
2024.05.14,08:00:00,1.07872,1.07989,1.07753,1.07925,5448,1
2024.05.14,12:00:00,1.07927,1.08256,1.07664,1.08183,10122,1
2024.05.14,16:00:00,1.08183,1.08229,1.08138,1.082,3909,1
2024.05.14,20:00:00,1.08199,1.08206,1.08137,1.08138,1495,1
2024.05.15,00:00:00,1.08138,1.08277,1.08131,1.0826,3037,1
2024.05.15,04:00:00,1.0826,1.08325,1.08204,1.0826,4222,1
2024.05.15,08:00:00,1.08259,1.08345,1.08219,1.08292,5452,1
2024.05.15,12:00:00,1.08293,1.08744,1.0828,1.08599,12545,1
2024.05.15,16:00:00,1.08598,1.08828,1.08561,1.08818,5173,1
2024.05.15,20:00:00,1.08818,1.089,1.08766,1.08883,2034,1
2024.05.16,00:00:00,1.08883,1.08949,1.08814,1.08873,4813,1
2024.05.16,04:00:00,1.08873,1.08873,1.08732,1.08746,4853,1
2024.05.16,08:00:00,1.08746,1.08767,1.08617,1.08667,5651,1
2024.05.16,12:00:00,1.08667,1.08757,1.08544,1.08751,9437,50
2024.05.16,16:00:00,1.0875,1.08755,1.08657,1.0867,4526,50
2024.05.16,20:00:00,1.0867,1.08688,1.08593,1.08677,1571,1
2024.05.17,00:00:00,1.08677,1.08687,1.08544,1.08591,3201,50
2024.05.17,04:00:00,1.08592,1.08682,1.08555,1.08589,4096,1
2024.05.17,08:00:00,1.0859,1.08595,1.08358,1.08431,5583,1
2024.05.17,12:00:00,1.08432,1.08783,1.08389,1.08686,7753,50
2024.05.17,16:00:00,1.08686,1.08764,1.08673,1.08723,4590,1
2024.05.17,20:00:00,1.08724,1.08724,1.08673,1.08685,580,1
2024.05.19,20:00:00,1.0867,1.08743,1.08647,1.08725,1077,6
2024.05.20,00:00:00,1.08724,1.08787,1.0869,1.08781,3430,1
2024.05.20,04:00:00,1.0878,1.08845,1.08695,1.08732,4417,1
2024.05.20,08:00:00,1.08731,1.08763,1.08599,1.086,4478,1
2024.05.20,12:00:00,1.08601,1.08698,1.08535,1.08604,8338,50
2024.05.20,16:00:00,1.08605,1.08706,1.08592,1.08598,3810,1
2024.05.20,20:00:00,1.08599,1.08608,1.08532,1.08605,3319,1
2024.05.21,00:00:00,1.08606,1.08618,1.08509,1.08559,3482,1
2024.05.21,04:00:00,1.08555,1.08669,1.08551,1.08645,4686,50
2024.05.21,08:00:00,1.08645,1.08748,1.08598,1.08683,5668,1
2024.05.21,12:00:00,1.08684,1.08707,1.08429,1.08541,10140,50
2024.05.21,16:00:00,1.08541,1.08568,1.08462,1.0856,4119,1
2024.05.21,20:00:00,1.08558,1.08595,1.08517,1.08539,1302,1
2024.05.22,00:00:00,1.0854,1.08633,1.08537,1.08558,3326,1
2024.05.22,04:00:00,1.08558,1.08634,1.08504,1.08579,4545,1
2024.05.22,08:00:00,1.08577,1.08582,1.0822,1.08275,5947,1
2024.05.22,12:00:00,1.08277,1.08425,1.08265,1.0836,8784,1
2024.05.22,16:00:00,1.0836,1.08469,1.08174,1.0821,7205,1
2024.05.22,20:00:00,1.0821,1.0827,1.08192,1.08251,1715,4
2024.05.23,00:00:00,1.08251,1.08314,1.0822,1.08305,3142,50
2024.05.23,04:00:00,1.08304,1.08337,1.08124,1.08297,5351,1
2024.05.23,08:00:00,1.08289,1.08525,1.08283,1.08507,7026,1
2024.05.23,12:00:00,1.08507,1.0861,1.08204,1.08263,11422,50
2024.05.23,16:00:00,1.08262,1.08311,1.08047,1.08102,6603,50
2024.05.23,20:00:00,1.08101,1.08152,1.0808,1.08116,2121,5
2024.05.24,00:00:00,1.08115,1.08138,1.08056,1.08063,3821,50
2024.05.24,04:00:00,1.08063,1.08257,1.08054,1.08242,4594,50
2024.05.24,08:00:00,1.08243,1.08442,1.08197,1.08407,5776,1
2024.05.24,12:00:00,1.0841,1.08558,1.08376,1.08511,9212,1
2024.05.24,16:00:00,1.08511,1.08578,1.08461,1.08489,4447,50
2024.05.24,20:00:00,1.08488,1.08492,1.08444,1.08457,942,1
2024.05.26,20:00:00,1.0848,1.08511,1.08416,1.08466,1215,6
2024.05.27,00:00:00,1.08467,1.0852,1.08466,1.0849,2693,50
2024.05.27,04:00:00,1.08491,1.08526,1.08441,1.08505,2918,1
2024.05.27,08:00:00,1.08506,1.08674,1.08451,1.08573,4284,1
2024.05.27,12:00:00,1.08573,1.08599,1.08409,1.08596,5855,1
2024.05.27,16:00:00,1.08596,1.08624,1.08571,1.08598,1127,2
2024.05.27,20:00:00,1.08599,1.08619,1.08506,1.08616,4001,5
2024.05.28,00:00:00,1.08617,1.08786,1.08608,1.08783,3885,1
2024.05.28,04:00:00,1.08784,1.08801,1.08716,1.08774,4518,50
2024.05.28,08:00:00,1.08774,1.0889,1.08671,1.08841,5334,1
2024.05.28,12:00:00,1.08838,1.08847,1.08579,1.08784,9461,50
2024.05.28,16:00:00,1.08782,1.08788,1.08551,1.08615,6474,1
2024.05.28,20:00:00,1.08614,1.08616,1.08511,1.08512,2037,5
2024.05.29,00:00:00,1.08513,1.08569,1.08458,1.08471,3395,1
2024.05.29,04:00:00,1.08472,1.08588,1.08438,1.08516,4698,1
2024.05.29,08:00:00,1.08517,1.08561,1.08292,1.08499,6898,50
2024.05.29,12:00:00,1.08498,1.08584,1.08088,1.0811,10445,50
2024.05.29,16:00:00,1.0811,1.08174,1.08,1.08018,6092,50
2024.05.29,20:00:00,1.08019,1.08039,1.07994,1.08012,1915,1
2024.05.30,00:00:00,1.08012,1.08046,1.07937,1.0798,4276,50
2024.05.30,04:00:00,1.0798,1.08112,1.07885,1.08085,6488,1
2024.05.30,08:00:00,1.08085,1.08217,1.08034,1.08185,7296,50
2024.05.30,12:00:00,1.08181,1.08451,1.08129,1.08362,10428,50
2024.05.30,16:00:00,1.08363,1.08433,1.0827,1.08303,5452,6
2024.05.30,20:00:00,1.08302,1.08339,1.08263,1.08315,1846,1
2024.05.31,00:00:00,1.08314,1.08337,1.08112,1.08192,4741,50
2024.05.31,04:00:00,1.08193,1.08255,1.08147,1.08228,5921,1
2024.05.31,08:00:00,1.08228,1.08552,1.08226,1.08527,7438,50
2024.05.31,12:00:00,1.08527,1.08822,1.08418,1.08461,12180,50
2024.05.31,16:00:00,1.08461,1.08527,1.08398,1.08507,6403,50
2024.05.31,20:00:00,1.08507,1.08518,1.08457,1.08474,1015,2
2024.06.02,20:00:00,1.085,1.08541,1.08417,1.08525,1606,1
2024.06.03,00:00:00,1.08525,1.08587,1.08494,1.08498,3860,1
2024.06.03,04:00:00,1.08498,1.08586,1.08398,1.08399,5729,1
2024.06.03,08:00:00,1.08398,1.08448,1.08278,1.08433,7982,50
2024.06.03,12:00:00,1.08435,1.08904,1.08405,1.08896,10672,50
2024.06.03,16:00:00,1.08896,1.09002,1.08812,1.08997,7015,1
2024.06.03,20:00:00,1.08999,1.09094,1.08946,1.09072,1970,1
2024.06.04,00:00:00,1.09072,1.0916,1.09052,1.09075,3941,50
2024.06.04,04:00:00,1.09075,1.09109,1.08847,1.08902,6291,1
2024.06.04,08:00:00,1.08902,1.08908,1.08593,1.08614,9891,50
2024.06.04,12:00:00,1.08615,1.08835,1.08615,1.08776,11345,50
2024.06.04,16:00:00,1.08776,1.08876,1.08775,1.08811,7265,50
2024.06.04,20:00:00,1.08811,1.0882,1.08773,1.08818,1447,1
2024.06.05,00:00:00,1.08818,1.08861,1.08766,1.08785,3490,50
2024.06.05,04:00:00,1.08784,1.08824,1.08709,1.08718,5247,1
2024.06.05,08:00:00,1.08717,1.08773,1.086,1.08681,6332,50
2024.06.05,12:00:00,1.08682,1.08917,1.08621,1.08648,11403,50
2024.06.05,16:00:00,1.08648,1.08773,1.08544,1.08744,5409,50
2024.06.05,20:00:00,1.08744,1.08746,1.08669,1.08741,1679,1
2024.06.06,00:00:00,1.08741,1.08958,1.0874,1.08906,3948,1
2024.06.06,04:00:00,1.08906,1.08908,1.08759,1.08782,5089,1
2024.06.06,08:00:00,1.08782,1.0882,1.08622,1.08675,5915,50
2024.06.06,12:00:00,1.08675,1.0902,1.08636,1.0882,11539,50
2024.06.06,16:00:00,1.0882,1.08942,1.08799,1.08895,5138,1
2024.06.06,20:00:00,1.08895,1.0893,1.0885,1.08917,1729,1
2024.06.07,00:00:00,1.08917,1.08978,1.08868,1.08946,3903,50
2024.06.07,04:00:00,1.08946,1.08984,1.0888,1.08928,5630,50
2024.06.07,08:00:00,1.08927,1.09019,1.08832,1.08983,7950,50
2024.06.07,12:00:00,1.08983,1.08994,1.08041,1.08065,13422,1
2024.06.07,16:00:00,1.08064,1.08121,1.08,1.08005,6572,50
2024.06.07,20:00:00,1.08002,1.08036,1.07992,1.07994,771,5
2024.06.09,20:00:00,1.0774,1.07796,1.07604,1.07788,2465,1
2024.06.10,00:00:00,1.07788,1.07816,1.07555,1.07556,3234,50
2024.06.10,04:00:00,1.07556,1.07661,1.0748,1.07644,6972,1
2024.06.10,08:00:00,1.07644,1.0768,1.07327,1.07536,7284,1
2024.06.10,12:00:00,1.07536,1.07604,1.07332,1.07501,8626,1
2024.06.10,16:00:00,1.075,1.07654,1.075,1.07631,5362,1
2024.06.10,20:00:00,1.0763,1.07677,1.0757,1.07634,2037,1
2024.06.11,00:00:00,1.07634,1.07691,1.07614,1.07684,3449,1
2024.06.11,04:00:00,1.07683,1.07735,1.07612,1.0764,5025,50
2024.06.11,08:00:00,1.0764,1.07645,1.0724,1.0729,9129,50
2024.06.11,12:00:00,1.0729,1.07367,1.07196,1.07323,10021,50
2024.06.11,16:00:00,1.07323,1.07494,1.07323,1.07401,4974,50
2024.06.11,20:00:00,1.07401,1.07424,1.0733,1.07401,1841,1
2024.06.12,00:00:00,1.07401,1.07432,1.07347,1.07404,3322,1
2024.06.12,04:00:00,1.07403,1.07471,1.07356,1.07446,4673,50
2024.06.12,08:00:00,1.07445,1.07655,1.07442,1.07641,6548,50
2024.06.12,12:00:00,1.07642,1.08523,1.07621,1.08425,12565,50
2024.06.12,16:00:00,1.08425,1.08482,1.08038,1.08065,12664,1
2024.06.12,20:00:00,1.08065,1.08151,1.08037,1.08126,2530,4
2024.06.13,00:00:00,1.08128,1.08158,1.0804,1.08068,3929,50
2024.06.13,04:00:00,1.08068,1.08165,1.08005,1.08144,5197,50
2024.06.13,08:00:00,1.08144,1.08145,1.07827,1.07832,7312,50
2024.06.13,12:00:00,1.07833,1.08161,1.07534,1.07554,12572,50
2024.06.13,16:00:00,1.07554,1.07556,1.0733,1.07406,6899,50
2024.06.13,20:00:00,1.07406,1.07431,1.07324,1.07375,1977,2
2024.06.14,00:00:00,1.07375,1.07449,1.07354,1.07402,4040,50
2024.06.14,04:00:00,1.07402,1.07409,1.07062,1.07078,6868,1
2024.06.14,08:00:00,1.07074,1.07119,1.06717,1.06938,11195,50
2024.06.14,12:00:00,1.06943,1.06998,1.06676,1.06988,12394,6
2024.06.14,16:00:00,1.06987,1.07061,1.06931,1.0706,5781,50
2024.06.14,20:00:00,1.07061,1.07072,1.07018,1.07018,743,4
2024.06.16,20:00:00,1.07035,1.07081,1.06988,1.07027,1604,6
2024.06.17,00:00:00,1.07028,1.07073,1.06988,1.07038,3987,50
2024.06.17,04:00:00,1.07038,1.07087,1.06863,1.07005,7292,50
2024.06.17,08:00:00,1.07006,1.07178,1.06996,1.07094,8270,1
2024.06.17,12:00:00,1.07097,1.07248,1.07071,1.07223,9512,1
2024.06.17,16:00:00,1.07222,1.07378,1.07203,1.07322,5621,1
2024.06.17,20:00:00,1.07323,1.07409,1.07285,1.07399,1701,2
2024.06.18,00:00:00,1.07399,1.07407,1.07209,1.07248,3894,50
2024.06.18,04:00:00,1.07247,1.07351,1.07184,1.07233,6737,50
2024.06.18,08:00:00,1.07233,1.07256,1.07099,1.07163,7591,50
2024.06.18,12:00:00,1.07164,1.07614,1.07106,1.07385,11468,50
2024.06.18,16:00:00,1.07386,1.07431,1.07322,1.07389,6144,50
2024.06.18,20:00:00,1.07384,1.07412,1.07347,1.07388,1729,5
2024.06.19,00:00:00,1.07387,1.07425,1.07354,1.07378,2970,50
2024.06.19,04:00:00,1.07377,1.07414,1.07248,1.07367,5858,50
2024.06.19,08:00:00,1.07368,1.07533,1.07325,1.07509,7577,50
2024.06.19,12:00:00,1.0751,1.0753,1.07408,1.07493,5717,50
2024.06.19,16:00:00,1.07493,1.07493,1.07423,1.07449,1124,1
2024.06.19,20:00:00,1.07449,1.07488,1.07363,1.07472,1238,5
2024.06.20,00:00:00,1.07471,1.07481,1.0739,1.0742,3493,50
2024.06.20,04:00:00,1.0742,1.07449,1.07244,1.07247,5147,1
2024.06.20,08:00:00,1.07244,1.07319,1.07127,1.07149,7917,50
2024.06.20,12:00:00,1.07148,1.07307,1.07071,1.07073,10579,1
2024.06.20,16:00:00,1.07073,1.07177,1.07034,1.07051,6508,1
2024.06.20,20:00:00,1.0705,1.07076,1.06999,1.07061,1806,1
2024.06.21,00:00:00,1.0706,1.07177,1.07033,1.07163,3734,1
2024.06.21,04:00:00,1.07163,1.07205,1.0671,1.06779,5998,1
2024.06.21,08:00:00,1.06765,1.06981,1.06761,1.06889,8354,1
2024.06.21,12:00:00,1.06888,1.06977,1.06782,1.06938,10572,1
2024.06.21,16:00:00,1.06937,1.06968,1.06896,1.06919,5202,1
2024.06.21,20:00:00,1.06917,1.06951,1.06901,1.06915,890,1
2024.06.23,20:00:00,1.0685,1.06955,1.06835,1.06878,1458,1
2024.06.24,00:00:00,1.06878,1.06935,1.06837,1.06916,3812,1
